Date,DayOfWeek,Month,Weekend,Holiday,Emergency_Room_Cases,Scheduled_Surgeries,Trauma_Alert_Level,Blood_Type,New_Donations,Units_Used,Starting_Inventory,Ending_Inventory,Days_Supply,Shortage_Flag,Units_Used_tomorrow
2020-02-01,5,2,1,0,65.0,2.0,1,O+,3.0,29.0,0.0,0.0,0.0,1,20.0
2020-02-01,5,2,1,0,,2.0,1,O-,6.0,15.0,0.0,0.0,0.0,1,22.0
2020-02-02,6,2,1,0,69.0,0.0,3,A+,5.0,18.0,0.0,0.0,0.0,1,16.0
2020-02-02,6,2,1,0,69.0,0.0,3,A-,6.0,17.0,0.0,0.0,0.0,1,13.0
2020-02-02,6,2,1,0,69.0,0.0,3,AB+,9.0,,0.0,0.0,0.0,1,12.0
2020-02-02,6,2,1,0,69.0,0.0,3,AB-,5.0,29.0,0.0,0.0,0.0,1,10.0
2020-02-02,6,2,1,0,69.0,0.0,3,B+,3.0,,0.0,0.0,0.0,1,10.0
2020-02-02,6,2,1,0,69.0,0.0,3,B-,2.0,23.0,0.0,0.0,0.0,1,15.0
2020-02-02,6,2,1,0,69.0,0.0,3,O+,7.0,20.0,0.0,0.0,0.0,1,12.0
2020-02-02,6,2,1,0,69.0,0.0,3,O-,5.0,22.0,0.0,0.0,0.0,1,11.0
2020-02-03,0,2,0,0,23.0,21.0,0,A+,5.0,16.0,0.0,0.0,0.0,1,13.0
2020-02-03,0,2,0,0,,21.0,0,A-,9.0,13.0,0.0,0.0,0.0,1,17.0
2020-02-03,0,2,0,0,23.0,21.0,0,AB+,5.0,12.0,0.0,0.0,0.0,1,16.0
2020-02-03,0,2,0,0,23.0,21.0,0,AB-,2.0,10.0,0.0,0.0,0.0,1,15.0
2020-02-03,0,2,0,0,23.0,21.0,0,B+,3.0,10.0,0.0,0.0,0.0,1,14.0
2020-02-03,0,2,0,0,23.0,21.0,0,B-,4.0,15.0,0.0,0.0,0.0,1,13.0
2020-02-03,0,2,0,0,23.0,21.0,0,O+,4.0,12.0,0.0,0.0,0.0,1,16.0
2020-02-03,0,2,0,0,23.0,21.0,0,O-,5.0,11.0,0.0,0.0,0.0,1,23.0
2020-02-04,1,2,0,0,30.0,,1,A+,6.0,13.0,0.0,0.0,0.0,1,15.0
2020-02-04,1,2,0,0,30.0,22.0,1,A-,4.0,17.0,0.0,0.0,0.0,1,15.0
2020-02-04,1,2,0,0,30.0,22.0,1,AB+,5.0,16.0,0.0,0.0,0.0,1,19.0
2020-02-04,1,2,0,0,30.0,22.0,1,AB-,6.0,15.0,0.0,0.0,0.0,1,11.0
2020-02-04,1,2,0,0,30.0,22.0,1,B+,8.0,14.0,0.0,0.0,0.0,1,12.0
2020-02-04,1,2,0,0,30.0,22.0,1,B-,4.0,13.0,0.0,0.0,0.0,1,8.0
2020-02-04,1,2,0,0,30.0,22.0,1,O+,9.0,16.0,0.0,0.0,0.0,1,22.0
2020-02-04,1,2,0,0,30.0,22.0,1,O-,5.0,23.0,0.0,0.0,0.0,1,15.0
2020-02-05,2,2,0,0,31.0,20.0,0,A+,8.0,15.0,0.0,0.0,0.0,1,18.0
2020-02-05,2,2,0,0,31.0,20.0,0,A-,3.0,15.0,0.0,0.0,,1,15.0
2020-02-05,2,2,0,0,31.0,20.0,0,AB+,4.0,19.0,0.0,0.0,0.0,1,16.0
2020-02-05,2,2,0,0,31.0,20.0,0,AB-,5.0,11.0,0.0,0.0,0.0,1,20.0
2020-02-05,2,2,0,0,31.0,20.0,0,B+,9.0,12.0,0.0,0.0,0.0,1,37.0
2020-02-05,2,2,0,0,31.0,20.0,0,B-,9.0,8.0,0.0,1.0,0.1111111111111111,1,12.0
2020-02-05,2,2,0,0,31.0,20.0,0,O+,3.0,22.0,0.0,0.0,0.0,1,21.0
2020-02-05,2,2,0,0,31.0,20.0,0,O-,7.0,15.0,0.0,0.0,0.0,1,18.0
2020-02-06,3,2,0,0,36.0,33.0,0,A+,4.0,18.0,0.0,0.0,0.0,1,17.0
2020-02-06,3,2,0,0,36.0,33.0,0,A-,3.0,15.0,0.0,0.0,0.0,1,12.0
2020-02-06,3,2,0,0,36.0,33.0,0,AB+,3.0,16.0,,0.0,0.0,1,18.0
2020-02-06,3,2,0,0,36.0,33.0,0,AB-,1.0,20.0,0.0,0.0,0.0,1,18.0
2020-02-06,3,2,0,0,36.0,33.0,0,B+,8.0,37.0,0.0,0.0,0.0,1,20.0
2020-02-06,3,2,0,0,,33.0,0,B-,3.0,12.0,1.0,0.0,0.0,1,16.0
2020-02-06,3,2,0,0,36.0,33.0,0,O+,3.0,21.0,0.0,0.0,0.0,1,19.0
2020-02-06,3,2,0,0,36.0,33.0,0,O-,5.0,18.0,0.0,0.0,0.0,1,20.0
2020-02-07,4,2,0,0,47.0,28.0,1,A+,7.0,17.0,0.0,0.0,0.0,1,10.0
2020-02-07,4,2,0,0,47.0,28.0,1,A-,6.0,12.0,0.0,0.0,0.0,1,13.0
2020-02-07,4,2,0,0,47.0,28.0,1,AB+,4.0,18.0,0.0,0.0,0.0,1,9.0
2020-02-07,4,2,0,0,47.0,28.0,1,AB-,5.0,18.0,0.0,0.0,0.0,1,8.0
2020-02-07,4,2,0,0,47.0,28.0,1,B+,7.0,20.0,0.0,0.0,0.0,1,13.0
2020-02-07,4,2,0,0,47.0,28.0,1,B-,6.0,16.0,0.0,0.0,0.0,1,15.0
2020-02-07,4,2,0,0,47.0,28.0,1,O+,5.0,19.0,0.0,0.0,0.0,1,21.0
2020-02-07,4,2,0,0,47.0,28.0,1,O-,4.0,20.0,0.0,0.0,0.0,1,36.0
2020-02-08,5,2,1,0,52.0,4.0,0,A+,1.0,10.0,0.0,0.0,0.0,1,15.0
2020-02-08,5,2,1,0,52.0,4.0,0,A-,2.0,13.0,0.0,,0.0,1,10.0
2020-02-08,5,2,1,0,52.0,4.0,0,AB+,7.0,9.0,0.0,0.0,0.0,1,13.0
2020-02-08,5,2,1,0,52.0,4.0,0,AB-,6.0,8.0,0.0,0.0,0.0,1,12.0
2020-02-08,5,2,1,0,52.0,4.0,0,B+,3.0,13.0,0.0,0.0,0.0,1,13.0
2020-02-08,5,2,1,0,52.0,4.0,0,B-,3.0,15.0,0.0,0.0,0.0,1,11.0
2020-02-08,5,2,1,0,52.0,4.0,0,O+,1.0,21.0,0.0,0.0,0.0,1,16.0
2020-02-08,5,2,1,0,52.0,4.0,0,O-,5.0,36.0,0.0,0.0,0.0,1,12.0
2020-02-09,6,2,1,0,46.0,3.0,0,A+,0.0,15.0,0.0,0.0,0.0,1,14.0
2020-02-09,6,2,1,0,,3.0,0,A-,12.0,10.0,0.0,2.0,0.18181818181818182,1,12.0
2020-02-09,6,2,1,0,46.0,3.0,0,AB+,3.0,13.0,0.0,0.0,0.0,1,16.0
2020-02-09,6,2,1,0,46.0,3.0,0,AB-,4.0,12.0,0.0,0.0,0.0,1,10.0
2020-02-09,6,2,1,0,46.0,3.0,0,B+,0.0,13.0,0.0,,0.0,1,6.0
2020-02-09,6,2,1,0,46.0,3.0,0,B-,3.0,,0.0,0.0,0.0,1,28.0
2020-02-09,6,2,1,0,46.0,3.0,0,O+,2.0,16.0,0.0,0.0,0.0,1,12.0
2020-02-09,6,2,1,0,,3.0,0,O-,6.0,12.0,0.0,0.0,0.0,1,10.0
2020-02-10,0,2,0,0,24.0,18.0,0,A+,4.0,14.0,,0.0,0.0,1,21.0
2020-02-10,0,2,0,0,24.0,18.0,0,A-,5.0,12.0,2.0,0.0,0.0,1,20.0
2020-02-10,0,2,0,0,24.0,18.0,0,AB+,10.0,16.0,0.0,0.0,0.0,1,17.0
2020-02-10,0,2,0,0,24.0,18.0,0,AB-,6.0,10.0,0.0,0.0,0.0,1,21.0
2020-02-10,0,2,0,0,24.0,18.0,0,B+,8.0,6.0,0.0,2.0,0.2857142857142857,1,22.0
2020-02-10,0,2,0,0,24.0,18.0,0,B-,5.0,28.0,0.0,0.0,0.0,1,23.0
2020-02-10,0,2,0,0,24.0,18.0,0,O+,4.0,12.0,0.0,0.0,0.0,1,19.0
2020-02-10,0,2,0,0,24.0,18.0,0,O-,5.0,10.0,0.0,0.0,0.0,1,25.0
2020-02-11,1,2,0,0,48.0,20.0,3,A+,4.0,21.0,0.0,,0.0,1,20.0
2020-02-11,1,2,0,0,48.0,20.0,3,A-,4.0,20.0,0.0,0.0,0.0,1,23.0
2020-02-11,1,2,0,0,48.0,20.0,3,AB+,,17.0,0.0,0.0,0.0,1,19.0
2020-02-11,1,2,0,0,48.0,20.0,3,AB-,4.0,21.0,0.0,0.0,0.0,1,23.0
2020-02-11,1,2,0,0,48.0,20.0,3,B+,5.0,22.0,2.0,0.0,0.0,1,22.0
2020-02-11,1,2,0,0,48.0,20.0,3,B-,9.0,23.0,0.0,0.0,0.0,1,20.0
2020-02-11,1,2,0,0,48.0,20.0,3,O+,1.0,19.0,0.0,0.0,0.0,1,19.0
2020-02-11,1,2,0,0,48.0,20.0,3,O-,6.0,25.0,0.0,0.0,0.0,1,24.0
2020-02-12,2,2,0,0,44.0,39.0,1,A+,5.0,20.0,0.0,0.0,0.0,1,14.0
2020-02-12,2,2,0,0,44.0,39.0,1,A-,3.0,23.0,0.0,0.0,0.0,1,15.0
2020-02-12,2,2,0,0,44.0,39.0,1,AB+,16.0,19.0,0.0,0.0,0.0,1,15.0
2020-02-12,2,2,0,0,44.0,39.0,1,AB-,7.0,23.0,0.0,0.0,0.0,1,18.0
2020-02-12,2,2,0,0,44.0,39.0,1,B+,5.0,22.0,0.0,0.0,0.0,1,15.0
2020-02-12,2,2,0,0,44.0,39.0,1,B-,4.0,20.0,0.0,0.0,0.0,1,37.0
2020-02-12,2,2,0,0,44.0,39.0,1,O+,6.0,19.0,0.0,0.0,0.0,1,20.0
2020-02-12,2,2,0,0,44.0,39.0,1,O-,6.0,24.0,0.0,0.0,0.0,1,15.0
2020-02-13,3,2,0,0,49.0,26.0,0,A+,3.0,14.0,0.0,0.0,0.0,1,17.0
2020-02-13,3,2,0,0,49.0,26.0,0,A-,3.0,15.0,0.0,0.0,0.0,1,19.0
2020-02-13,3,2,0,0,49.0,26.0,0,AB+,8.0,15.0,0.0,0.0,0.0,1,18.0
2020-02-13,3,2,0,0,49.0,26.0,0,AB-,6.0,18.0,0.0,0.0,0.0,1,17.0
2020-02-13,3,2,0,0,49.0,26.0,0,B+,2.0,15.0,0.0,0.0,0.0,1,18.0
2020-02-13,3,2,0,0,49.0,26.0,0,B-,5.0,37.0,0.0,0.0,0.0,1,16.0
2020-02-13,3,2,0,0,49.0,26.0,0,O+,5.0,20.0,0.0,0.0,0.0,1,26.0
2020-02-13,3,2,0,0,49.0,26.0,0,O-,5.0,15.0,0.0,0.0,0.0,1,23.0
2020-02-14,4,2,0,0,45.0,37.0,0,A+,3.0,17.0,0.0,0.0,0.0,1,17.0
2020-02-14,4,2,0,0,45.0,37.0,0,A-,3.0,,0.0,0.0,0.0,1,14.0
2020-02-14,4,2,0,0,45.0,37.0,0,AB+,,18.0,0.0,0.0,0.0,1,14.0
2020-02-14,4,2,0,0,45.0,37.0,0,AB-,6.0,17.0,0.0,0.0,0.0,1,12.0
2020-02-14,4,2,0,0,45.0,37.0,0,B+,3.0,18.0,0.0,0.0,0.0,1,6.0
2020-02-14,4,2,0,0,45.0,37.0,0,B-,4.0,16.0,0.0,0.0,0.0,1,9.0
2020-02-14,4,2,0,0,45.0,37.0,0,O+,7.0,26.0,0.0,0.0,0.0,1,14.0
2020-02-14,4,2,0,0,45.0,37.0,0,O-,4.0,23.0,0.0,0.0,0.0,1,21.0
2020-02-15,5,2,1,0,68.0,1.0,0,A+,3.0,17.0,0.0,0.0,0.0,1,12.0
2020-02-15,5,2,1,0,68.0,1.0,0,A-,3.0,14.0,0.0,0.0,0.0,1,9.0
2020-02-15,5,2,1,0,68.0,1.0,0,AB+,2.0,,0.0,0.0,0.0,1,13.0
2020-02-15,5,2,1,0,68.0,1.0,0,AB-,5.0,12.0,0.0,0.0,0.0,1,10.0
2020-02-15,5,2,1,0,68.0,1.0,0,B+,,6.0,0.0,1.0,0.14285714285714285,1,10.0
2020-02-15,5,2,1,0,68.0,1.0,0,B-,7.0,9.0,0.0,0.0,0.0,1,14.0
2020-02-15,5,2,1,0,68.0,1.0,0,O+,5.0,14.0,0.0,0.0,0.0,1,16.0
2020-02-15,5,2,1,0,68.0,1.0,0,O-,2.0,21.0,0.0,0.0,0.0,1,19.0
2020-02-16,6,2,1,0,60.0,2.0,0,A+,4.0,,,0.0,0.0,1,12.0
2020-02-16,6,2,1,0,60.0,2.0,0,A-,2.0,9.0,0.0,0.0,,1,10.0
2020-02-16,6,2,1,0,60.0,2.0,0,AB+,5.0,13.0,0.0,0.0,0.0,1,14.0
2020-02-16,6,2,1,0,60.0,2.0,0,AB-,8.0,10.0,0.0,0.0,0.0,1,9.0
2020-02-16,6,2,1,0,60.0,2.0,0,B+,6.0,,1.0,0.0,0.0,1,15.0
2020-02-16,6,2,1,0,60.0,2.0,0,B-,3.0,14.0,0.0,0.0,0.0,1,12.0
2020-02-16,6,2,1,0,60.0,2.0,0,O+,7.0,16.0,0.0,0.0,0.0,1,17.0
2020-02-16,6,2,1,0,60.0,2.0,0,O-,3.0,19.0,0.0,,0.0,1,35.0
2020-02-17,0,2,0,0,37.0,,0,A+,3.0,12.0,0.0,0.0,,1,16.0
2020-02-17,0,2,0,0,37.0,17.0,0,A-,5.0,10.0,0.0,0.0,0.0,1,22.0
2020-02-17,0,2,0,0,37.0,17.0,0,AB+,4.0,14.0,0.0,0.0,0.0,1,17.0
2020-02-17,0,2,0,0,37.0,17.0,0,AB-,7.0,9.0,0.0,0.0,0.0,1,19.0
2020-02-17,0,2,0,0,37.0,17.0,0,B+,5.0,15.0,0.0,0.0,0.0,1,25.0
2020-02-17,0,2,0,0,37.0,17.0,0,B-,4.0,12.0,0.0,0.0,0.0,1,23.0
2020-02-17,0,2,0,0,37.0,17.0,0,O+,3.0,17.0,0.0,0.0,0.0,1,21.0
2020-02-17,0,2,0,0,37.0,17.0,0,O-,4.0,35.0,0.0,0.0,0.0,1,18.0
2020-02-18,1,2,0,0,47.0,30.0,1,A+,4.0,16.0,0.0,0.0,0.0,1,19.0
2020-02-18,1,2,0,0,47.0,30.0,1,A-,5.0,22.0,0.0,0.0,0.0,1,21.0
2020-02-18,1,2,0,0,47.0,30.0,1,AB+,6.0,17.0,0.0,0.0,0.0,1,22.0
2020-02-18,1,2,0,0,47.0,30.0,1,AB-,2.0,19.0,0.0,0.0,0.0,1,20.0
2020-02-18,1,2,0,0,47.0,30.0,1,B+,5.0,25.0,0.0,,0.0,1,17.0
2020-02-18,1,2,0,0,47.0,30.0,1,B-,12.0,23.0,0.0,0.0,0.0,1,26.0
2020-02-18,1,2,0,0,47.0,30.0,1,O+,2.0,21.0,,0.0,0.0,1,22.0
2020-02-18,1,2,0,0,47.0,30.0,1,O-,7.0,18.0,0.0,0.0,0.0,1,22.0
2020-02-19,2,2,0,0,41.0,37.0,1,A+,6.0,19.0,0.0,0.0,,1,15.0
2020-02-19,2,2,0,0,41.0,37.0,1,A-,8.0,21.0,0.0,0.0,0.0,1,23.0
2020-02-19,2,2,0,0,41.0,37.0,1,AB+,5.0,22.0,0.0,0.0,0.0,1,16.0
2020-02-19,2,2,0,0,41.0,37.0,1,AB-,5.0,20.0,0.0,0.0,0.0,1,18.0
2020-02-19,2,2,0,0,41.0,37.0,1,B+,3.0,,0.0,0.0,0.0,1,17.0
2020-02-19,2,2,0,0,41.0,37.0,1,B-,5.0,26.0,0.0,0.0,0.0,1,28.0
2020-02-19,2,2,0,0,41.0,37.0,1,O+,5.0,22.0,0.0,0.0,0.0,1,17.0
2020-02-19,2,2,0,0,41.0,37.0,1,O-,4.0,22.0,0.0,0.0,0.0,1,15.0
2020-02-20,3,2,0,0,33.0,25.0,1,A+,3.0,15.0,0.0,0.0,0.0,1,16.0
2020-02-20,3,2,0,0,33.0,25.0,1,A-,3.0,23.0,0.0,0.0,0.0,1,15.0
2020-02-20,3,2,0,0,33.0,25.0,1,AB+,5.0,16.0,0.0,0.0,0.0,1,18.0
2020-02-20,3,2,0,0,33.0,25.0,1,AB-,5.0,18.0,0.0,0.0,0.0,1,23.0
2020-02-20,3,2,0,0,,25.0,1,B+,5.0,17.0,0.0,0.0,0.0,1,20.0
2020-02-20,3,2,0,0,33.0,25.0,1,B-,5.0,28.0,0.0,0.0,0.0,1,21.0
2020-02-20,3,2,0,0,33.0,25.0,1,O+,8.0,17.0,0.0,0.0,0.0,1,37.0
2020-02-20,3,2,0,0,33.0,25.0,1,O-,3.0,15.0,0.0,0.0,0.0,1,23.0
2020-02-21,4,2,0,0,43.0,32.0,2,A+,5.0,16.0,0.0,0.0,0.0,1,15.0
2020-02-21,4,2,0,0,43.0,32.0,2,A-,3.0,15.0,0.0,0.0,0.0,1,13.0
2020-02-21,4,2,0,0,43.0,32.0,2,AB+,,18.0,0.0,0.0,0.0,1,14.0
2020-02-21,4,2,0,0,43.0,32.0,2,AB-,4.0,23.0,0.0,0.0,0.0,1,12.0
2020-02-21,4,2,0,0,43.0,32.0,2,B+,8.0,20.0,0.0,0.0,0.0,1,21.0
2020-02-21,4,2,0,0,43.0,32.0,2,B-,,21.0,0.0,0.0,0.0,1,15.0
2020-02-21,4,2,0,0,43.0,32.0,2,O+,4.0,37.0,0.0,0.0,0.0,1,17.0
2020-02-21,4,2,0,0,43.0,32.0,2,O-,6.0,23.0,0.0,0.0,0.0,1,19.0
2020-02-22,5,2,1,0,60.0,4.0,1,A+,8.0,15.0,0.0,0.0,0.0,1,16.0
2020-02-22,5,2,1,0,60.0,4.0,1,A-,4.0,13.0,0.0,0.0,0.0,1,15.0
2020-02-22,5,2,1,0,60.0,4.0,1,AB+,3.0,14.0,0.0,0.0,0.0,1,10.0
2020-02-22,5,2,1,0,60.0,4.0,1,AB-,1.0,12.0,0.0,0.0,0.0,1,13.0
2020-02-22,5,2,1,0,60.0,4.0,1,B+,4.0,21.0,0.0,0.0,0.0,1,13.0
2020-02-22,5,2,1,0,60.0,4.0,1,B-,2.0,15.0,0.0,0.0,0.0,1,11.0
2020-02-22,5,2,1,0,60.0,4.0,1,O+,4.0,17.0,0.0,0.0,0.0,1,16.0
2020-02-22,5,2,1,0,60.0,4.0,1,O-,5.0,19.0,0.0,,0.0,1,17.0
2020-02-23,6,2,1,0,,3.0,0,A+,2.0,16.0,0.0,0.0,0.0,1,17.0
2020-02-23,6,2,1,0,62.0,3.0,0,A-,4.0,15.0,0.0,0.0,0.0,1,14.0
2020-02-23,6,2,1,0,,3.0,0,AB+,2.0,10.0,0.0,0.0,0.0,1,22.0
2020-02-23,6,2,1,0,62.0,3.0,0,AB-,3.0,13.0,0.0,0.0,0.0,1,20.0
2020-02-23,6,2,1,0,62.0,3.0,0,B+,3.0,13.0,0.0,0.0,0.0,1,16.0
2020-02-23,6,2,1,0,62.0,3.0,0,B-,2.0,11.0,0.0,0.0,0.0,1,12.0
2020-02-23,6,2,1,0,62.0,3.0,0,O+,1.0,16.0,0.0,0.0,0.0,1,16.0
2020-02-23,6,2,1,0,62.0,3.0,0,O-,1.0,17.0,0.0,0.0,0.0,1,17.0
2020-02-24,0,2,0,0,,29.0,0,A+,7.0,17.0,0.0,0.0,0.0,1,14.0
2020-02-24,0,2,0,0,31.0,29.0,0,A-,3.0,14.0,,0.0,0.0,1,15.0
2020-02-24,0,2,0,0,31.0,29.0,0,AB+,7.0,22.0,0.0,0.0,0.0,1,20.0
2020-02-24,0,2,0,0,31.0,29.0,0,AB-,7.0,20.0,0.0,0.0,0.0,1,15.0
2020-02-24,0,2,0,0,31.0,29.0,0,B+,5.0,16.0,0.0,0.0,0.0,1,12.0
2020-02-24,0,2,0,0,31.0,29.0,0,B-,3.0,12.0,0.0,0.0,0.0,1,14.0
2020-02-24,0,2,0,0,31.0,29.0,0,O+,7.0,16.0,0.0,0.0,0.0,1,16.0
2020-02-24,0,2,0,0,31.0,29.0,0,O-,2.0,17.0,0.0,0.0,0.0,1,28.0
2020-02-25,1,2,0,0,22.0,36.0,0,A+,5.0,14.0,0.0,0.0,0.0,1,11.0
2020-02-25,1,2,0,0,22.0,36.0,0,A-,4.0,15.0,0.0,0.0,0.0,1,14.0
2020-02-25,1,2,0,0,22.0,36.0,0,AB+,11.0,20.0,0.0,0.0,0.0,1,14.0
2020-02-25,1,2,0,0,22.0,36.0,0,AB-,5.0,15.0,0.0,0.0,0.0,1,18.0
2020-02-25,1,2,0,0,22.0,36.0,0,B+,6.0,12.0,0.0,0.0,0.0,1,21.0
2020-02-25,1,2,0,0,22.0,36.0,0,B-,6.0,14.0,0.0,0.0,0.0,1,16.0
2020-02-25,1,2,0,0,22.0,36.0,0,O+,6.0,16.0,0.0,0.0,0.0,1,23.0
2020-02-25,1,2,0,0,22.0,36.0,0,O-,5.0,28.0,0.0,,0.0,1,16.0
2020-02-26,2,2,0,0,26.0,34.0,0,A+,4.0,11.0,0.0,0.0,0.0,1,24.0
2020-02-26,2,2,0,0,26.0,34.0,0,A-,6.0,14.0,0.0,0.0,0.0,1,34.0
2020-02-26,2,2,0,0,26.0,34.0,0,AB+,3.0,14.0,0.0,0.0,0.0,1,26.0
2020-02-26,2,2,0,0,26.0,34.0,0,AB-,4.0,18.0,0.0,0.0,0.0,1,24.0
2020-02-26,2,2,0,0,26.0,34.0,0,B+,3.0,21.0,0.0,0.0,0.0,1,27.0
2020-02-26,2,2,0,0,26.0,34.0,0,B-,6.0,16.0,0.0,0.0,0.0,1,28.0
2020-02-26,2,2,0,0,26.0,34.0,0,O+,4.0,23.0,0.0,0.0,0.0,1,26.0
2020-02-26,2,2,0,0,26.0,34.0,0,O-,10.0,16.0,0.0,0.0,0.0,1,33.0
2020-02-27,3,2,0,0,45.0,35.0,2,A+,4.0,24.0,0.0,0.0,0.0,1,14.0
2020-02-27,3,2,0,0,45.0,35.0,2,A-,6.0,34.0,0.0,0.0,0.0,1,16.0
2020-02-27,3,2,0,0,45.0,35.0,2,AB+,5.0,26.0,0.0,0.0,0.0,1,22.0
2020-02-27,3,2,0,0,45.0,35.0,2,AB-,11.0,24.0,0.0,0.0,0.0,1,18.0
2020-02-27,3,2,0,0,,35.0,2,B+,7.0,27.0,0.0,0.0,,1,16.0
2020-02-27,3,2,0,0,45.0,35.0,2,B-,8.0,28.0,0.0,0.0,0.0,1,15.0
2020-02-27,3,2,0,0,45.0,35.0,2,O+,5.0,26.0,0.0,0.0,0.0,1,16.0
2020-02-27,3,2,0,0,45.0,35.0,2,O-,8.0,33.0,0.0,0.0,0.0,1,18.0
2020-02-28,4,2,0,0,22.0,32.0,0,A+,8.0,14.0,0.0,0.0,0.0,1,12.0
2020-02-28,4,2,0,0,22.0,32.0,0,A-,2.0,16.0,0.0,0.0,0.0,1,11.0
2020-02-28,4,2,0,0,22.0,32.0,0,AB+,6.0,22.0,0.0,0.0,0.0,1,15.0
2020-02-28,4,2,0,0,22.0,,0,AB-,,18.0,0.0,0.0,0.0,1,13.0
2020-02-28,4,2,0,0,22.0,32.0,0,B+,7.0,16.0,0.0,0.0,0.0,1,13.0
2020-02-28,4,2,0,0,22.0,32.0,0,B-,2.0,15.0,0.0,0.0,0.0,1,11.0
2020-02-28,4,2,0,0,22.0,32.0,0,O+,5.0,16.0,0.0,0.0,0.0,1,14.0
2020-02-28,4,2,0,0,22.0,32.0,0,O-,5.0,18.0,0.0,0.0,0.0,1,30.0
2020-02-29,5,2,1,0,59.0,4.0,0,A+,6.0,12.0,0.0,0.0,0.0,1,14.0
2020-02-29,5,2,1,0,59.0,4.0,0,A-,4.0,11.0,,0.0,0.0,1,14.0
2020-02-29,5,2,1,0,59.0,4.0,0,AB+,1.0,15.0,0.0,0.0,0.0,1,29.0
2020-02-29,5,2,1,0,59.0,4.0,0,AB-,6.0,,0.0,0.0,0.0,1,11.0
2020-02-29,5,2,1,0,59.0,4.0,0,B+,6.0,13.0,0.0,0.0,0.0,1,12.0
2020-02-29,5,2,1,0,59.0,4.0,0,B-,6.0,11.0,0.0,0.0,,1,8.0
2020-02-29,5,2,1,0,59.0,4.0,0,O+,6.0,14.0,0.0,0.0,,1,14.0
2020-02-29,5,2,1,0,59.0,4.0,0,O-,11.0,30.0,0.0,0.0,0.0,1,19.0
2020-03-01,6,3,1,0,45.0,4.0,1,A+,8.0,14.0,0.0,0.0,0.0,1,16.0
2020-03-01,6,3,1,0,45.0,4.0,1,A-,8.0,14.0,0.0,0.0,0.0,1,13.0
2020-03-01,6,3,1,0,45.0,4.0,1,AB+,5.0,29.0,0.0,0.0,0.0,1,16.0
2020-03-01,6,3,1,0,45.0,4.0,1,AB-,6.0,11.0,0.0,0.0,0.0,1,13.0
2020-03-01,6,3,1,0,45.0,4.0,1,B+,3.0,12.0,0.0,0.0,0.0,1,17.0
2020-03-01,6,3,1,0,45.0,4.0,1,B-,5.0,8.0,0.0,0.0,0.0,1,13.0
2020-03-01,6,3,1,0,45.0,4.0,1,O+,6.0,14.0,0.0,0.0,0.0,1,16.0
2020-03-01,6,3,1,0,45.0,4.0,1,O-,3.0,19.0,0.0,0.0,0.0,1,14.0
2020-03-02,0,3,0,0,33.0,32.0,0,A+,4.0,16.0,0.0,0.0,0.0,1,18.0
2020-03-02,0,3,0,0,33.0,,0,A-,7.0,13.0,0.0,0.0,0.0,1,14.0
2020-03-02,0,3,0,0,33.0,32.0,0,AB+,4.0,16.0,0.0,0.0,,1,16.0
2020-03-02,0,3,0,0,33.0,32.0,0,AB-,6.0,13.0,0.0,0.0,0.0,1,13.0
2020-03-02,0,3,0,0,33.0,32.0,0,B+,12.0,17.0,0.0,0.0,0.0,1,19.0
2020-03-02,0,3,0,0,33.0,32.0,0,B-,6.0,,0.0,0.0,0.0,1,10.0
2020-03-02,0,3,0,0,33.0,32.0,0,O+,4.0,16.0,0.0,0.0,0.0,1,15.0
2020-03-02,0,3,0,0,33.0,32.0,0,O-,4.0,14.0,0.0,0.0,0.0,1,19.0
2020-03-03,1,3,0,0,,23.0,0,A+,6.0,18.0,0.0,0.0,0.0,1,18.0
2020-03-03,1,3,0,0,46.0,,0,A-,2.0,14.0,0.0,0.0,0.0,1,14.0
2020-03-03,1,3,0,0,46.0,23.0,0,AB+,3.0,16.0,0.0,0.0,0.0,1,11.0
2020-03-03,1,3,0,0,46.0,23.0,0,AB-,4.0,13.0,0.0,,0.0,1,18.0
2020-03-03,1,3,0,0,46.0,23.0,0,B+,6.0,19.0,0.0,0.0,0.0,1,17.0
2020-03-03,1,3,0,0,46.0,23.0,0,B-,5.0,10.0,0.0,0.0,0.0,1,16.0
2020-03-03,1,3,0,0,46.0,23.0,0,O+,3.0,15.0,0.0,0.0,0.0,1,14.0
2020-03-03,1,3,0,0,46.0,23.0,0,O-,5.0,19.0,0.0,0.0,0.0,1,20.0
2020-03-04,2,3,0,0,25.0,30.0,1,A+,8.0,18.0,0.0,0.0,,1,15.0
2020-03-04,2,3,0,0,25.0,30.0,1,A-,2.0,14.0,0.0,0.0,0.0,1,14.0
2020-03-04,2,3,0,0,25.0,30.0,1,AB+,7.0,11.0,0.0,0.0,0.0,1,18.0
2020-03-04,2,3,0,0,25.0,30.0,1,AB-,7.0,18.0,0.0,0.0,0.0,1,14.0
2020-03-04,2,3,0,0,25.0,30.0,1,B+,5.0,17.0,0.0,0.0,0.0,1,12.0
2020-03-04,2,3,0,0,25.0,30.0,1,B-,1.0,16.0,0.0,0.0,0.0,1,17.0
2020-03-04,2,3,0,0,25.0,30.0,1,O+,2.0,14.0,0.0,0.0,0.0,1,15.0
2020-03-04,2,3,0,0,25.0,30.0,1,O-,3.0,20.0,0.0,0.0,0.0,1,16.0
